,sentence
5160,사진｜빅히트 뮤직 영 포에버와 포 유쓰로 마무리된 본 공연에 이어 멤버들은 연보라색 후드 점퍼를 입고 옛 투 컴 뮤직비디오 배경과 같은 버스에 앉아 아미와 함께 봄날을 열창했다.
5161,이번 콘서트는 순차적으로 국방의 의무를 다하게 될 방탄소년단이 맏형 진 입대 전 마지막으로 선보이는 완전체 공연이라 마무리 멘트 역시 남달랐다.
5162,그래도 우리 공연이 오늘만 있는 것도 아니고 우리는 계속 할거니까 너무 아쉬워 하지 마시라.
5163,진은 저는 여러분들을 만나서 정말 다행인 것 같고 제가 예상하진 않았지만 제이홉 다음으로 두번째로 앨범이 나오게 됐다고 신곡 발매를 깜짝 발표했다.
5164,또 뷔는 감사 인사와 함께 보라해라고 마무리 인사를 건넸고 마지막 무대는 공연 타이틀에 걸맞게 옛 투 컴으로 장식했다.
5165,부산박세연 기자 ◆국내외 아미 수만 명 집결…부산은 보랏빛 축제 이날 현장은 각국에서 날아온 숫자를 헤아릴 수 없이 많은 글로벌 아미들을 비롯해 친구끼리 가족끼리 연인끼리 공연장을 찾은 수만 명의 국내 아미들로 인산인해를 이뤘다.
5166,예서양은 엄마가 방탄소년단의 팬이라 음악을 함께 들었는데 이번에 티케팅에 성공해 오게 됐다며 기대감을 드러냈다.
5167,공연장을 찾은 외국인 팬들은 대체로 국내 거주 중이 아닌 방탄소년단의 무대를 직접 보기 위해 바다를 건너 하늘을 가로질러 날아온 열정 아미들이었다.
5168,모두 다른 언어를 쓰는데 BTS를 좋아하는 마음으로 커넥트(연결)돼 있다는 생각에 감동 받았다고 말했다.
5169,BTS 콘서트는 이번이 팬데믹 전에 한 번 보고 두번째인데 정말 기대된다고 흥분을 감추지 못했다.
5170,이들은 (BTS가 군대에 가면) 아마도 당분간 공연을 못 볼 수도 있지만 괜찮다.
5171,부산박세연 기자 ◆하이브 전세계인 함께 하는 글로벌 축제 부산엑스포 유치 기여 기대 이번 방탄소년단 콘서트에 대해 하이브는 다양한 방식으로 관람 가능한 이번 공연은 무료로 개최돼 전 세계인이 함께하는 글로벌 축제의 장이 되는 동시에 부산과 대한민국의 문화를 널리 알려 부산세계박람회 유치에 기여할 것으로 기대된다고 밝혔다.
5172,온전히 저희만의 콘서트는 아닌 만큼 조금 아쉬운 부분도 있을지 모르겠지만 또 다른 마음의 고향 부산에서 뛰어놀 수 있게 돼 기분이 좋다는 글을 올렸다.
5173,제공｜하이브 이어 “어쩌면 실 가창이 마지막이 될 수도 있는 아주 오랜만에 부르는 오래된 곡들도 포함되어 있다며 “애초에 이런 포맷의 오프라인 공연이 처음인데다 또 아주 간만이기 때문에 록페나 DJ 페스티벌의 느낌으로 처음부터 끝까지 손 들고 따라부르며 그저 행복하게 축제처럼 즐겨주시면 감개무량하겠다고 소망했다.
5174,또한 “부족한 부분들이 분명히 있겠지만 방탄은 공연이니까 최선과 최고의 모습을 보여드릴 수 있도록 해보겠다.
5175,이날 공연에서는 대면 공연 외 라이브 플레이(LIVE PLAY)도 마련된다.
5176,부산항 국제여객터미널 야외주차장과 해운대 특설무대에서 설치된 대형 스크린으로 관객들은 생생한 현장감을 느끼며 ‘방탄소년단 옛 투 컴 인 부산’을 감상할 수 있다.
5177,&lt;다음은 RM 글 전문&gt;안녕하세요방금 전야 리허설이 끝났습니다.
5178,물론 온전히 저희만의 콘서트는 아닌만큼 조금 아쉬운 부분도 있을지 모르겠습니다만은 제 또다른 마음의 고향 부산에서 뛰어놀 수 있게 되어 기분이 좋습니다.
5179,처음부터 장소나 상황이 상황인만큼 축제나 페스티벌 느낌이 강하게 들 수 있도록 기획했습니다 (우여곡절이 많았습니다만).
5180,어쩌면 실 가창이 마지막이 될 수도 있는 아주 오랜만에 부르는 오래된 곡들도 포함되어 있고애초에 이런 포맷의 오프라인 공연이 처음인데다 또 아주 간만이기 때문에 락페나 DJ 페스티벌의 느낌으로 처음부터 끝까지 손 들고 따라부르며 그저 행복하게 축제처럼 즐겨주시면 감개무량하겠습니다.
5181,자 각설하고!부족한 부분들이 분명히 있겠지만 !방탄은 공연이니까 !최선과 최고의 모습을 보여드릴 수 있도록 해볼게요.
5182,회사 측은 “하이브 소속 아티스트 방탄소년단은 병역 의무를 이행하기 위한 구체적인 준비에 착수했다며 “다른 멤버들도 각자의 계획에 따라 순차적으로 병역을 이행할 예정이라고 설명했다.
5183,이날 연합뉴스에 따르면 입영 연기자가 연기 기간이 끝나기 전에 군대에 가길 희망해 ‘입영 연기 취소원’을 제출할 경우 병무청은 입영 희망자의 입영 계획·군의 소요·입영 대기 인원에 따라 입영 시기를 결정해 입영통지서를 보내게 된다.
5184,공정성 형평성이 가장 중요 국감서 답변 BTSBTS(방탄소년단)의 병역 문제가 국정감사장도 뜨겁게 달군 가운데 이기식 병무청장은 BTS도 군 복무를 하는 것이 바람직하다는 견해를 밝혔습니다.
5185,BTS에 병역 특례를 부여하는 것에 신중한 자세를 취해 왔던 이 청장은 전환복무 폐지와 산업지원인력 감축이 필요하다는 김기현 국민의힘 의원의 의견에도 전적으로 공감한다고 말했습니다.
5186,빅히트뮤직은 “BTS 콘서트 전후 부산에서 진행된 ‘더 시티’ 프로젝트를 통해 콘서트 주제 및 BTS IP와 연계된 쇼핑 엔터테인먼트 테마파크 숙박 등의 영역에서 부산 시민과 관람객들에게 다양한 재미를 선사했다고 주장했다.
5187,그룹 방탄소년단(BTS)의 군입대 확정에 소속사 하이브의 주가가 상승했다.
5188,BTS의 군입대는 그동안 하이브 주가에 악재로 작용하던 요소였지만 군입대 확정이 투자자들에게 오히려 불확실성 해소로 받아들여진 것으로 보인다.
5189,하이브는 전날 “방탄소년단 멤버들이 진을 시작으로 순차적으로 병역을 이행하겠다고 발표했다.
5190,BTS의 군입대 결정에 증권가는 하이브의 목표주가를 낮춰잡으면서도 그동안 하이브 주가를 급등락시켰던 불확실성이 해소된 것은 긍정적으로 봤다.
5191,최민하 삼성증권 연구원도 “이번 공시를 통해 장기간 지루하게 이어져온 BTS의 군입대 관련 노이즈와 불확실성이 해소됐다며 “불확실성이 해소된 만큼 그동안 가려져 있던 하이브 전략의 성과가 핵심요소로 작용할 것이라고 말했다.
5192,향후 하이브의 실적은 BTS 외에 하이브 소속 아티스트들의 성과에 달릴 것으로 보인다.
5193,하이브는 전날 주주 서한에서 멀티레이블 전략을 내세우며 BTS의 군 복무 중에도 회사의 성장 가능성이 있다고 강조했다.
5194,이들의 단체 군무를 보고 감명받은 BTS 팬덤 아미(ARMY) 스팟이 인공지능 서비스 로봇 달이(DAL-e)와 소형 모빌리티 플랫폼 모베드(MobED)의 도움을 받아 콘서트로 떠나는 여정이 담겼다.
5195,이어 영상 속 부산으로 향했던 스팟이 실제 콘서트장에 등장해 관객을 놀라게 했다.
5196,이 영상은 글로벌 팬덤 플랫폼 위버스(Weverse)에 실시간 생중계돼 현장을 찾지 못한 관객에게도 소개됐다.
5197,사진은 BTS in BUSAN 콘서트에서 현대자동차 미래 로보틱스 비전이 담긴 브랜드 영상이 상영되는 모습.
5198,연합뉴스 현대차에 따르면 이번 협업은 방탄소년단과 함께 세계박람회 개최 후보 도시인 부산의 문화 경쟁력을 알리기 위한 차원에서 이뤄졌다.
5199,부스에는 지속가능한 세상이라는 목표(Goal)를 향해 나아간다는 콘셉트의 세기의 골 캠페인을 위해 연대한 팀 센츄리(Team Century)의 멤버로서 BTS가 입었던 자필 사인 티셔츠를 전시했다.
5200,인근 도시철도역에도 보라색 옷이나 악세서리를 갖춘 팬들이 밀려드는 등 곳곳에서 열기가 조고되고 있다.
5201,공연 시작까지는 서너시간 이상 남았지만 보라색 옷을 갖춰 입은 BTS 팬들이 티켓을 수령하기 위해 이미 긴 줄을 이뤘다.
5202,옷과 신발 마스크에 머리색까지 BTS의 상징인 보라색으로 물들인 국내외 팬들은 서로 멤버의 사진을 공유하거나 간식을 먹으며 공연을 기다렸다.
5203,경기장 상공에는 팬들이 BTS를 응원하는 마음을 담은 대형 열기구가 떠올라 눈길을 사로잡았다.
5204,리허설이 시작되며 공연장에서 BTS의 노래가 올려퍼지자 주변에 있던 팬들은 일제히 환호를 지르며 기대감을 드러냈다.
5205,일부 팬들은 역사 곳곳에 설치된 BTS 사진 앞에서 응원봉인 아미밤을 들고 기념촬영에 나서면서 역사 곳곳이 북적이기도 했다.
5206,공연시간이 다가올 수록 아시아드주경기장 앞으로 긴 택시 행렬이 만들어지자 경찰들과 콘서트 관계자들이 교통정리에 나서기도 했다.
5207,공연을 생중계하는 해운대해수욕장과 북항 일대에도 서서히 인파가 몰리고 있다.
5208,이번 공연에서 BTS는 다이너마이트(Dynamaite) 아이돌(IDOL) 작은 것들을 위한 시 버터(Butter) 쩔어 불타오르네 등 히트곡을 줄줄이 선보였다.
5209,재판매 및 DB 금지 (부산·서울연합뉴스) 이태수 안정훈 기자 오랜만에 공연하는 거라 시간이 별로 없긴 했어요.
5210,제이홉도 방탄소년단의 미래를 언급하며 이제는 믿음이 필요한 시점이라며 방탄소년단도 아미도 하나 된 믿음으로 미래를 그려갈 시기라고 의미심장하게 말했다.
5211,팀의 맏형 진은 공연 말미에 시간이 이렇게 빨리 지나갔다는 것은 우리가 그만큼 행복한 시간을 보냈다는 증거라며 연습할 때는 큐시트가 길었는데 막상 하다 보니 왜 이렇게 짧은지 모르겠다고 말했다.
5212,co. kr 진은 그러면서 여러분도 우리도 아쉬워하지 말고 같은 마음으로 축제를 즐기자라고 팬들을 독려했다.
5213,리더 RM은 이 순간이 영원할 수는 없겠지만 우리에겐 또 다른 내일이 있다며 아쉬움보다는 기대감을 나눠 드리려 한다고 오랜만에 만난 팬들을 달랬다.
5214,지민은 여러분과 만든 추억들이 정말 셀 수도 없이 많다며 아무래도 소중한 추억이 된 것 같다.
5215,그는 솔로를 먼저 해보니 여섯 멤버의 많은 빈자리를 느끼면서 여섯 멤버가 있었을 때 활기가 돌고 에너지가 생기는구나라고 생각했다고 말했다.
5216,co. kr 진은 이날 제이홉에 이어 두 번째로 정식 솔로곡을 낼 계획이라고 깜짝 발표를 했다.
5217,그는 좋아하는 분과 인연이 돼서 노래를 하나 내게 됐다며 여러 가지도 찍었고 앞으로 보여드릴 게 많이 남아있다고 귀띔했다.
5218,진은 저희가 일단 잡혀있는 콘서트는 이번이 마지막이었다며 또 언제 콘서트를 할 수 있을까 하는 생각에 이 감정을 많이 담아둬야겠다고 생각했다.
5219,투어야 언제든지 잡으면 되니 그때 되면 또 오실 거죠라고 팬들에게 되물었다.
5220,이번 콘서트는 일회성이지만 달려라 방탄 안무도 힘들게 만들고 정말 준비를 많이 했어요.
5221,OSEN김나연 기자 런닝맨 멤버들이 복싱 레전드 매니 파퀴아오와 빅매치를 펼쳤다.
5222,하지만 지석진은 전화를 끊자마자 뺨이야 살점만 안떨어지면 돼 뺨 한두번 걸어?
5223,곧이어 같은 조건으로 추가 기회가 주어졌고 가위바위보에서 진 하하는 꼼짝없이 다른 곳으로 쫓겨났다.
5224,최종 파이트머니로 벌칙 면제권을 구매할수 있으며 구입을 못하면 벌칙을 받아야 한다.
5225,상모 끝 물건은 복불복으로 정해지는 가운데 송지효는 멸치가 나와 한개도 넘기지 못했다.
5226,파퀴아오 등장 전 양세찬은 오늘 한대 깔거다라고 자신만만해 하다가도 옆에 경호원들 많나?
5227,김종국까지 나 오늘 깝죽대지 말아야지라고 평소와는 다른 소극적인 모습을 보였다.
5228,곧이어 파퀴아오가 등장했고 그는 등장과 동시에 유재석과 양세찬 전소민의 이름표를 뜯어 아웃시켰다.
5229,특히 파퀴아오는 자신이 먼저 런닝맨에 출연을 요청했다고 밝혀 놀라움을 안겼다.
5230,릴레이로 설명해 마지막 주자가 맞추면 성공하며 파퀴아오는 무조건 첫주자로 임하는 것.
5231,참가자 전원 점수가 적힌 과녁판 의상과 물감 글러브 낀 채 경기에 임하고 파퀴아오 옷에 숫자를 가격하면 숫자만큼 획득할 수 있는 것.
5232,긴장감 넘치는 매치 끝에 파퀴아오가 김종국의 얼굴에 한방을 날리면서 경기는 끝을 맺었다.
5233,순식간에 핑크색 볼터치가 생긴 김종국은 얼굴 때리기 없잖아요!라며 당혹감을 드러냈다.
5234,김종국은 꿀 하나 사서 파퀴아오 형 드리고 싶다며 상품과 벌칙 면제권을 모두 구입했고 송지효는 벌칙 면제권만 구입했다.
